XCoord,YCoord,START_NODE,END_NODE,EDGE,LENGTH
234768.78843115,3383242.24002201,38968,38967,19484,497.081216076347
234768.78843115,3383242.24002201,38968,38747,19485,316.181138260235
234768.78843115,3383242.24002201,38968,38985,19494,23.945842356397
234768.78843115,3383242.24002201,38968,39262,19631,182.836448657404
219370.18268745,3383243.90709496,38972,38698,19486,161.073660677619
219370.18268745,3383243.90709496,38972,39012,19506,15.8976827102859
219370.18268745,3383243.90709496,38972,39186,19593,319.756307580572
250728.88654863,3383244.62339325,38973,38651,19487,279.548173938106
250728.88654863,3383244.62339325,38973,38958,19489,49.4932163445803
250728.88654863,3383244.62339325,38973,39025,19513,42.9354918249484
219504.88816211,3383245.48021297,38975,38594,19488,1059.74271779256
219504.88816211,3383245.48021297,38975,39012,19507,141.192318668199
219504.88816211,3383245.48021297,38975,39164,19582,419.153186687583
245667.84421703,3383246.95824571,38979,38953,19490,78.4219608225094
245667.84421703,3383246.95824571,38979,38953,19491,57.5000775511963
245667.84421703,3383246.95824571,38979,39015,19508,16.3373302070067
240587.14450073,3383248.01281196,38983,38729,19492,144.269313902572
240587.14450073,3383248.01281196,38983,39038,19520,182.626665386586
240587.14450073,3383248.01281196,38983,39077,19539,74.5888687297121
234746.35168028,3383250.20212321,38985,38911,19493,52.8637359895827
234746.35168028,3383250.20212321,38985,38968,19494,23.945842356397
234746.35168028,3383250.20212321,38985,39376,19689,391.545422001083
234746.35168028,3383250.20212321,38985,39713,19857,410.947100053239
245823.79485564,3383252.34043729,38989,38962,19495,17.8570228016705
245823.79485564,3383252.34043729,38989,39021,19511,22.3015380313894
208154.88283862,3383256.65906668,38991,38959,19496,758.810076607502
208154.88283862,3383256.65906668,38991,38959,19497,373.449163047605
208154.88283862,3383256.65906668,38991,41107,20554,2389.81514096165
245915.78934701,3383257.15434020,38996,38906,19498,94.7687289869324
245915.78934701,3383257.15434020,38996,38998,19499,76.4646698335908
245915.78934701,3383257.15434020,38996,39182,19592,117.571192455631
245992.24319880,3383258.44052817,38998,38996,19499,76.4646698335908
245992.24319880,3383258.44052817,38998,38827,19500,84.6857727630336
245992.24319880,3383258.44052817,38998,39468,19735,243.728139780259
240753.01891049,3383258.76418924,39001,38847,19501,86.7225844069445
240753.01891049,3383258.76418924,39001,38910,19502,135.306863676023
240753.01891049,3383258.76418924,39001,39077,19540,152.286884986795
251439.71886221,3383249.86573282,39005,39006,19503,49.948740975325
251439.71886221,3383249.86573282,39005,39093,19547,278.239808084124
251439.71886221,3383249.86573282,39005,39093,19548,211.799897743429
251488.40669943,3383259.22863857,39006,39005,19503,49.948740975325
251488.40669943,3383259.22863857,39006,38898,19504,66.8950926387342
251488.40669943,3383259.22863857,39006,38805,19505,350.989457139578
219370.85453250,3383259.79057506,39012,38972,19506,15.8976827102859
219370.85453250,3383259.79057506,39012,38975,19507,141.192318668199
219370.85453250,3383259.79057506,39012,39758,19879,375.669340657225
245669.28344043,3383263.23205885,39015,38979,19508,16.3373302070067
245669.28344043,3383263.23205885,39015,39018,19510,68.7620567829263
245669.28344043,3383263.23205885,39015,39103,19552,67.0865598748436
245600.66374008,3383267.65440851,39018,38920,19509,52.4913976360799
245600.66374008,3383267.65440851,39018,39015,19510,68.7620567829263
245600.66374008,3383267.65440851,39018,39130,19566,76.9364448821541
245833.79906682,3383269.88819725,39021,38989,19511,22.3015380313894
245833.79906682,3383269.88819725,39021,38962,19512,50.1373401141442
245833.79906682,3383269.88819725,39021,39178,19590,102.139607349559
250755.31277655,3383273.99859186,39025,38973,19513,42.9354918249484
250755.31277655,3383273.99859186,39025,38958,19514,43.6011518073019
250755.31277655,3383273.99859186,39025,39466,19733,227.001506978721
221314.08780444,3383285.94561486,39029,38292,19515,537.013138763991
221314.08780444,3383285.94561486,39029,39031,19516,4.44224544084959
221314.08780444,3383285.94561486,39029,38516,19549,588.050610186105
221315.05435804,3383290.28143297,39031,39029,19516,4.44224544084959
221315.05435804,3383290.28143297,39031,39340,19670,547.772004719424
221315.05435804,3383290.28143297,39031,39397,19699,187.817230213271
236197.06930029,3383290.35823991,39034,38934,19517,402.656929974951
236197.06930029,3383290.35823991,39034,39537,19769,246.124710477335
236197.06930029,3383290.35823991,39034,39540,19771,987.211402065524
240257.53534341,3383293.21982526,39035,38754,19518,213.008456769857
240257.53534341,3383293.21982526,39035,39147,19574,62.098251125017
240257.53534341,3383293.21982526,39035,39202,19602,242.804806569991
240411.05946628,3383294.65532684,39038,38686,19519,231.97706200221
240411.05946628,3383294.65532684,39038,38983,19520,182.626665386586
240411.05946628,3383294.65532684,39038,39190,19595,97.2259855583412
214313.23710331,3383295.84019431,39041,38757,19521,185.119875705942
214313.23710331,3383295.84019431,39041,39044,19522,191.545189678718
214313.23710331,3383295.84019431,39041,40217,20109,705.804983985187
214493.35897477,3383247.57981530,39044,39041,19522,191.545189678718
230613.37132741,3383298.18764405,39045,38445,19523,689.657166620935
230613.37132741,3383298.18764405,39045,38615,19524,587.764319270186
230613.37132741,3383298.18764405,39045,39133,19567,80.6039411280637
242145.34446047,3383301.60361730,39049,38875,19525,115.73060650214
242145.34446047,3383301.60361730,39049,38784,19526,142.71407001617
242145.34446047,3383301.60361730,39049,39054,19527,18.2101757587883
242145.34446047,3383301.60361730,39049,39268,19636,126.377385080387
242145.34446047,3383301.60361730,39049,39280,19640,118.746325100506
242145.34446047,3383301.60361730,39049,39421,19712,185.44466724144
242162.88740142,3383306.48784948,39054,39049,19527,18.2101757587883
242162.88740142,3383306.48784948,39054,38784,19528,145.943752347799
242162.88740142,3383306.48784948,39054,39194,19597,72.9356563014711
242162.88740142,3383306.48784948,39054,39410,19706,244.823362862062
228388.74078694,3383307.97370879,39058,38900,19529,316.532854979953
228388.74078694,3383307.97370879,39058,39912,19956,654.918571190574
227867.57907575,3383017.48511930,39059,39060,19530,409.64844876897
227765.47724268,3383309.73576063,39060,39059,19530,409.64844876897
227765.47724268,3383309.73576063,39060,39061,19531,29.2072726831752
227765.47724268,3383309.73576063,39060,39374,19687,234.355965939147
227789.52770667,3383293.16349586,39061,39060,19531,29.2072726831752
227789.52770667,3383293.16349586,39061,57575,28794,211.547597063626
261825.46908269,3383312.71189277,39064,38334,19532,852.360806602831
261825.46908269,3383312.71189277,39064,39587,30035,51.4756027491699
243860.87652608,3383313.51115408,39065,38689,19533,255.845157222498
243860.87652608,3383313.51115408,39065,38711,19534,474.544696574624
243860.87652608,3383313.51115408,39065,39070,19535,0.605235034148617
243860.87652608,3383313.51115408,39065,39777,19889,371.775773429978
243860.33411221,3383313.77966224,39070,39065,19535,0.605235034148617
250937.94147112,3383314.78055662,39072,38958,19536,183.454659183351
231333.97527780,3383314.96046410,39074,38612,19537,337.394216817343
231333.97527780,3383314.96046410,39074,38563,19538,738.632787673106
231333.97527780,3383314.96046410,39074,39085,19544,15.2603523208532
231333.97527780,3383314.96046410,39074,40434,20217,957.274673048321
240612.75346587,3383318.06764936,39077,38983,19539,74.5888687297121
240612.75346587,3383318.06764936,39077,39001,19540,152.286884986795
240612.75346587,3383318.06764936,39077,39190,19596,162.058884187413
240612.75346587,3383318.06764936,39077,39205,19603,73.0667230699297
246069.33785050,3383318.85235113,39081,38827,19541,163.840451040234
246069.33785050,3383318.85235113,39081,39084,19555,36.5643090723835
246069.33785050,3383318.85235113,39081,39115,19558,18.111528332045
246090.51414897,3383319.53054209,39084,38796,19542,388.140094536811
246090.51414897,3383319.53054209,39084,39081,19555,36.5643090723835
246090.51414897,3383319.53054209,39084,39118,19559,22.4074141931092
231320.21587202,3383321.56024482,39085,38615,19543,335.981303416136
231320.21587202,3383321.56024482,39085,39074,19544,15.2603523208532
231320.21587202,3383321.56024482,39085,39547,19775,510.492342287349
231320.21587202,3383321.56024482,39085,40441,20221,956.36301505185
261939.54193481,3383006.21572234,39089,39090,19545,326.0137141078
261939.54193481,3383006.21572234,39089,38504,28781,64.3396297285297
261857.90974626,3383321.62472133,39090,39089,19545,326.0137141078
261857.90974626,3383321.62472133,39090,38750,19546,275.298293839189
261857.90974626,3383321.62472133,39090,41230,20615,1399.03080567717
251256.90212309,3383325.09192314,39093,39005,19547,278.239808084124
251256.90212309,3383325.09192314,39093,39005,19548,211.799897743429
251256.90212309,3383325.09192314,39093,38908,19551,491.852846723934
236945.35579646,3383326.27598550,39100,38804,19550,157.60857734062
245665.14724050,3383330.19098929,39103,39015,19552,67.0865598748436
245665.14724050,3383330.19098929,39103,38948,19556,201.092834989027
245665.14724050,3383330.19098929,39103,39171,19586,35.8925462631122
241390.31547503,3383330.95590005,39106,38826,19553,162.174067798887
241390.31547503,3383330.95590005,39106,38813,19554,558.520976278911
241390.31547503,3383330.95590005,39106,39400,19701,427.117508881732
261823.37010380,3383333.32313026,39113,38367,19557,866.347480672185
261823.37010380,3383333.32313026,39113,39762,30036,50.0516735965787
246076.24082715,3383335.59679415,39115,39081,19558,18.111528332045
246076.24082715,3383335.59679415,39115,39141,19571,27.1345536404017
246076.24082715,3383335.59679415,39115,39197,19599,48.9146127916504
246103.84109597,3383337.54400079,39118,39084,19559,22.4074141931092
246103.84109597,3383337.54400079,39118,39141,19572,12.2963056505786
246103.84109597,3383337.54400079,39118,39150,19576,18.2857851597769
259637.95525331,3383338.08092226,39119,38810,19560,176.58030517864
259637.95525331,3383338.08092226,39119,39216,19608,88.6836090807129
259637.95525331,3383338.08092226,39119,39291,19646,68.2754473326312
259637.95525331,3383338.08092226,39119,39317,19659,112.633459650987
233312.17885171,3383340.18412758,39121,38693,19561,266.467651366996
233312.17885171,3383340.18412758,39121,39153,19577,15.4154375579102
233312.17885171,3383340.18412758,39121,39241,19622,194.021193670398
245582.49561239,3383341.72209151,39123,38936,19562,122.921216973339
245582.49561239,3383341.72209151,39123,39130,19565,8.81768635268323
245582.49561239,3383341.72209151,39123,39160,19581,31.5566736571248
212076.70217317,3383269.22831701,39125,39126,19563,134.109222746241
212186.62312666,3383341.91475296,39126,39125,19563,134.109222746241
212186.62312666,3383341.91475296,39126,38625,19564,304.432594203016
212186.62312666,3383341.91475296,39126,39286,19643,227.424707605573
212186.62312666,3383341.91475296,39126,39429,19716,219.29179228762
245591.30730805,3383342.04707195,39130,39123,19565,8.81768635268323
245591.30730805,3383342.04707195,39130,39018,19566,76.9364448821541
245591.30730805,3383342.04707195,39130,39166,19583,24.8209750122425
230678.08048866,3383346.24718812,39133,39045,19567,80.6039411280637
230678.08048866,3383346.24718812,39133,39477,19739,177.596588079585
230678.08048866,3383346.24718812,39133,39547,19774,259.241584190682
235888.06304327,3383346.29149138,39135,38136,19568,676.230704140216
235888.06304327,3383346.29149138,39135,38864,19569,851.938961123936
235888.06304327,3383346.29149138,39135,39357,19680,438.753999128211
210724.96299717,3383347.01420070,39140,38950,19570,1070.47513716681
210724.96299717,3383347.01420070,39140,39383,28799,49.4507438979322
246099.63218535,3383348.41483659,39141,39115,19571,27.1345536404017
246099.63218535,3383348.41483659,39141,39118,19572,12.2963056505786
246099.63218535,3383348.41483659,39141,39150,19575,16.2289294549337
246099.63218535,3383348.41483659,39141,39197,19600,33.731146771942
245008.62029721,3383348.72928001,39145,38877,19573,185.760846074277
245008.62029721,3383348.72928001,39145,39157,19579,11.8627729684583
245008.62029721,3383348.72928001,39145,40206,20104,1049.41479401842
240277.98703509,3383351.15008762,39147,39035,19574,62.098251125017
240277.98703509,3383351.15008762,39147,39202,19601,41.0182015632608
240277.98703509,3383351.15008762,39147,39209,19605,67.5578083458967
246114.71868526,3383352.24257182,39150,39141,19575,16.2289294549337
246114.71868526,3383352.24257182,39150,39118,19576,18.2857851597769
246114.71868526,3383352.24257182,39150,39176,19588,20.2028599471924
233316.59555358,3383354.95330019,39153,39121,19577,15.4154375579102
233316.59555358,3383354.95330019,39153,39388,19694,396.244977261573
233316.59555358,3383354.95330019,39153,39501,19751,165.833733694404
210726.60852501,3383356.45821572,39155,38963,19578,1074.35362145235
210726.60852501,3383356.45821572,39155,39394,28800,49.3680641185148
245015.82268703,3383358.15535891,39157,39145,19579,11.8627729684583
245015.82268703,3383358.15535891,39157,39265,28801,44.2985222580869
245545.89677055,3383358.83632016,39159,39160,19580,14.8174153918011
245545.89677055,3383358.83632016,39159,39225,19613,61.5153730215543
245545.89677055,3383358.83632016,39159,39225,19614,32.5782330608867
245560.71372444,3383358.95326617,39160,39159,19580,14.8174153918011
245560.71372444,3383358.95326617,39160,39123,19581,31.5566736571248
245560.71372444,3383358.95326617,39160,39229,19616,32.6939768041029
219897.10167446,3383359.76023190,39164,38975,19582,419.153186687583
245606.02164647,3383360.63747178,39166,39130,19583,24.8209750122425
245606.02164647,3383360.63747178,39166,39168,19584,2.2329969724115
245606.02164647,3383360.63747178,39166,39237,19620,39.8615773120783
245608.25173716,3383360.75136194,39168,39166,19584,2.2329969724115
245608.25173716,3383360.75136194,39168,39245,19624,31.453234615945
245608.25173716,3383360.75136194,39168,39249,19626,50.9094306163009
240703.62432030,3383364.36958168,39169,39205,19604,69.3997422875809
240703.62432030,3383364.36958168,39169,39219,19611,69.3886051985885
245663.93718311,3383366.06313222,39171,39103,19586,35.8925462631122
245663.93718311,3383366.06313222,39171,39178,19589,165.376970522472
245663.93718311,3383366.06313222,39171,39447,19724,126.26223753161
242089.77639310,3383367.74125217,39173,38875,19587,193.673421610036
242089.77639310,3383367.74125217,39173,39259,19630,38.6644605454253
242089.77639310,3383367.74125217,39173,39268,19635,38.8267453365462
246123.86915068,3383370.25436053,39176,39150,19588,20.2028599471924
246123.86915068,3383370.25436053,39176,39255,19629,50.632988471228
246123.86915068,3383370.25436053,39176,39732,19866,285.231666931844
245829.21024424,3383371.92467160,39178,39171,19589,165.376970522472
245829.21024424,3383371.92467160,39178,39021,19590,102.139607349559
245829.21024424,3383371.92467160,39178,39182,19591,80.3972408342693
245829.21024424,3383371.92467160,39178,39296,19648,34.9395538866705
245909.56426175,3383374.56061605,39182,39178,19591,80.3972408342693
245909.56426175,3383374.56061605,39182,38996,19592,117.571192455631
245909.56426175,3383374.56061605,39182,39458,19730,124.957097657766
219143.25943875,3383357.54820526,39186,38972,19593,319.756307580572
219143.25943875,3383357.54820526,39186,39898,19949,424.032995122546
219143.25943875,3383357.54820526,39186,40115,20059,1139.32506967369
236621.06592550,3383377.20157885,39187,38934,19594,161.695915518959
240461.97847870,3383377.48132784,39190,39038,19595,97.2259855583412
240461.97847870,3383377.48132784,39190,39077,19596,162.058884187413
240461.97847870,3383377.48132784,39190,39380,19690,83.2816021770074
242165.20332543,3383379.38672777,39194,39054,19597,72.9356563014711
242165.20332543,3383379.38672777,39194,39404,19702,126.027356759768
242165.20332543,3383379.38672777,39194,39421,19713,106.228237360819
254506.25279147,3383361.83557705,39195,39196,19598,20.7346171856264
254506.25279147,3383361.83557705,39195,39274,19637,232.990750471531
254506.25279147,3383361.83557705,39195,39565,19783,374.152534065842
254516.03781570,3383380.11610359,39196,39195,19598,20.7346171856264
254516.03781570,3383380.11610359,39196,39527,28802,56.1032734493255
246094.76855666,3383380.85599064,39197,39115,19599,48.9146127916504
246094.76855666,3383380.85599064,39197,39141,19600,33.731146771942
246094.76855666,3383380.85599064,39197,39255,19628,18.4913199841553
240298.72243248,3383386.54127515,39202,39147,19601,41.0182015632608
240298.72243248,3383386.54127515,39202,39035,19602,242.804806569991
240298.72243248,3383386.54127515,39202,39362,19681,54.6993522519957
240637.90479178,3383386.66908393,39205,39077,19603,73.0667230699297
240637.90479178,3383386.66908393,39205,39169,19604,69.3997422875809
240637.90479178,3383386.66908393,39205,39219,19610,3.92395413641597
240637.90479178,3383386.66908393,39205,39321,19661,96.8832429419462
240220.64180940,3383386.86538629,39209,39147,19605,67.5578083458967
232995.72322205,3383387.77564041,39212,38852,19606,219.305259868376
232995.72322205,3383387.77564041,39212,39213,19607,123.349694593204
232995.72322205,3383387.77564041,39212,39515,19759,137.532104815944
233114.80204712,3383355.59831022,39213,39212,19607,123.349694593204
233114.80204712,3383355.59831022,39213,39241,19621,37.9491575298491
259701.08729264,3383388.38913620,39216,39119,19608,88.6836090807129
259701.08729264,3383388.38913620,39216,37971,19609,1381.57643645818
259701.08729264,3383388.38913620,39216,39291,19647,57.3874232947875
240639.28062096,3383390.34393224,39219,39205,19610,3.92395413641597
240639.28062096,3383390.34393224,39219,39169,19611,69.3886051985885
240639.28062096,3383390.34393224,39219,39321,19662,96.3241688513495
240639.28062096,3383390.34393224,39219,39677,19839,223.657051108475
258953.30547639,3383391.01764799,39223,38789,19612,655.610343129006
258953.30547639,3383391.01764799,39223,39371,19686,188.065225916759
258953.30547639,3383391.01764799,39223,39441,19721,100.70761240301
245544.86837540,3383391.39831753,39225,39159,19613,61.5153730215543
245544.86837540,3383391.39831753,39225,39159,19614,32.5782330608867
245544.86837540,3383391.39831753,39225,39229,19615,15.1674116085591
245560.03385860,3383391.64017336,39229,39225,19615,15.1674116085591
245560.03385860,3383391.64017336,39229,39160,19616,32.6939768041029
245560.03385860,3383391.64017336,39229,39233,19617,20.2967410529266
245580.32806469,3383391.96094826,39233,39229,19617,20.2967410529266
245580.32806469,3383391.96094826,39233,39236,19618,22.486910892848
245580.32806469,3383391.96094826,39233,39237,19619,14.4432252910593
245580.32806469,3383391.96094826,39233,39282,19642,12.4647465215955
245580.68182232,3383369.47682014,39236,39233,19618,22.486910892848
245594.77074208,3383392.08675130,39237,39233,19619,14.4432252910593
245594.77074208,3383392.08675130,39237,39166,19620,39.8615773120783
245594.77074208,3383392.08675130,39237,39245,19623,12.3494022053933
233125.22880495,3383392.08695611,39241,39213,19621,37.9491575298491
233125.22880495,3383392.08695611,39241,39121,19622,194.021193670398
233125.22880495,3383392.08695611,39241,39511,19756,129.933291364524
245607.11975964,3383392.18422046,39245,39237,19623,12.3494022053933
245607.11975964,3383392.18422046,39245,39168,19624,31.453234615945
245607.11975964,3383392.18422046,39245,39249,19625,20.6180982533984
245627.73707102,3383392.36435111,39249,39245,19625,20.6180982533984
245627.73707102,3383392.36435111,39249,39168,19626,50.9094306163009
245627.73707102,3383392.36435111,39249,39288,19645,13.4046816211552
245077.96909048,3383395.56111552,39253,38915,19627,563.471080152653
245077.96909048,3383395.56111552,39253,39265,19633,38.0963566731408
245077.96909048,3383395.56111552,39253,39307,19655,27.7932526971021
246102.68832815,3383397.56545306,39255,39197,19628,18.4913199841553
246102.68832815,3383397.56545306,39255,39176,19629,50.632988471228
246102.68832815,3383397.56545306,39255,39699,19850,231.025349125825
242065.30145915,3383397.67314349,39259,39173,19630,38.6644605454253
242065.30145915,3383397.67314349,39259,39268,19634,6.99420680104997
242065.30145915,3383397.67314349,39259,39351,19676,452.310727964832
242065.30145915,3383397.67314349,39259,39878,19940,1072.59274858118
234861.22939587,3383399.96773596,39262,38968,19631,182.836448657404
234861.22939587,3383399.96773596,39262,39263,19632,98.2726685142123
234861.22939587,3383399.96773596,39262,39702,19851,230.639976115351
234876.75921235,3383303.46212103,39263,39262,19632,98.2726685142123
234876.75921235,3383303.46212103,39263,57580,28796,161.114598019998
245042.71999333,3383393.35328481,39265,39253,19633,38.0963566731408
245042.71999333,3383393.35328481,39265,39307,19654,30.9622646859408
245042.71999333,3383393.35328481,39265,39329,19665,35.6234600657263
245042.71999333,3383393.35328481,39265,39157,28801,44.2985222580869
242071.00125336,3383401.72669437,39268,39259,19634,6.99420680104997
242071.00125336,3383401.72669437,39268,39173,19635,38.8267453365462
242071.00125336,3383401.72669437,39268,39049,19636,126.377385080387
242071.00125336,3383401.72669437,39268,39621,19811,330.918884139096
254699.11217241,3383328.23593677,39274,39195,19637,232.990750471531
254699.11217241,3383328.23593677,39274,57565,28798,358.270979784997
226856.51830062,3383402.85656359,39275,39276,19638,72.1413314632837
226856.51830062,3383402.85656359,39275,37499,19639,1235.50148412668
226856.51830062,3383402.85656359,39275,40104,20052,469.554787003606
226784.39220746,3383401.37386639,39276,39275,19638,72.1413314632837
226784.39220746,3383401.37386639,39276,40298,20150,1379.78111028051
226784.39220746,3383401.37386639,39276,40617,20310,1036.00162745691
242087.07421154,3383404.16083162,39280,39049,19640,118.746325100506
242087.07421154,3383404.16083162,39280,39406,19703,106.042628318265
242087.07421154,3383404.16083162,39280,39421,19711,106.896065748438
245549.42371443,3383404.22625550,39281,39282,19641,30.6992613730351
245580.12233894,3383404.42399695,39282,39281,19641,30.6992613730351
245580.12233894,3383404.42399695,39282,39233,19642,12.4647465215955
245580.12233894,3383404.42399695,39282,39288,19644,47.2483672644277
245580.12233894,3383404.42399695,39282,39304,19653,13.296651240589
212400.72308571,3383404.89292436,39286,39126,19643,227.424707605573
245627.35171498,3383405.76349251,39288,39282,19644,47.2483672644277
245627.35171498,3383405.76349251,39288,39249,19645,13.4046816211552
245627.35171498,3383405.76349251,39288,39314,19658,12.9933874775101
259646.48933622,3383405.82091147,39291,39119,19646,68.2754473326312
259646.48933622,3383405.82091147,39291,39216,19647,57.3874232947875
259646.48933622,3383405.82091147,39291,39317,19660,70.3770294176626
259646.48933622,3383405.82091147,39291,39325,19663,21.0788403003404
245827.64086553,3383406.82896182,39296,39178,19648,34.9395538866705
259702.04625710,3383410.35293746,39298,37987,19649,1394.5284429991
259702.04625710,3383410.35293746,39298,39325,19664,55.3003171941301
259702.04625710,3383410.35293746,39298,39433,19719,95.2886091092139
261826.68721966,3383412.80333284,39299,38234,19650,676.250119172372
261826.68721966,3383412.80333284,39299,39302,19651,423.209215705522
261826.68721966,3383412.80333284,39299,41231,20616,1306.25643625229
261929.38393585,3383002.65712150,39302,39299,19651,423.209215705522
261929.38393585,3383002.65712150,39302,38497,28780,65.628980760139
245551.30417397,3383416.80657533,39303,39304,19652,28.6273810868889
245579.91700875,3383417.71906272,39304,39303,19652,28.6273810868889
245579.91700875,3383417.71906272,39304,39282,19653,13.296651240589
245579.91700875,3383417.71906272,39304,39314,19657,47.0798062931002
245579.91700875,3383417.71906272,39304,39342,19672,14.3734946089302
245061.51363848,3383417.95939659,39307,39265,19654,30.9622646859408
245061.51363848,3383417.95939659,39307,39253,19655,27.7932526971021
245061.51363848,3383417.95939659,39307,38936,19656,576.626665225431
245061.51363848,3383417.95939659,39307,39329,19666,26.7156969152527
245061.51363848,3383417.95939659,39307,39596,19798,200.066739764011
245626.98548848,3383418.75171780,39314,39304,19657,47.0798062931002
245626.98548848,3383418.75171780,39314,39288,19658,12.9933874775101
245626.98548848,3383418.75171780,39314,39348,19675,14.2041210938139
259578.34011067,3383423.38819148,39317,39119,19659,112.633459650987
259578.34011067,3383423.38819148,39317,39291,19660,70.3770294176626
259578.34011067,3383423.38819148,39317,39441,19722,605.360772512984
240549.95971097,3383426.40111659,39321,39205,19661,96.8832429419462
240549.95971097,3383426.40111659,39321,39219,19662,96.3241688513495
240549.95971097,3383426.40111659,39321,39380,19691,50.7468807805363
259649.29643821,3383426.71200255,39325,39291,19663,21.0788403003404
259649.29643821,3383426.71200255,39325,39298,19664,55.3003171941301
259649.29643821,3383426.71200255,39325,39368,19684,68.2167206381251
259649.29643821,3383426.71200255,39325,39433,19718,61.6342677203159
245036.60651700,3383427.62188910,39329,39265,19665,35.6234600657263
245036.60651700,3383427.62188910,39329,39307,19666,26.7156969152527
245036.60651700,3383427.62188910,39329,39583,19792,179.459635817826
244462.40794489,3383428.60887212,39334,38840,19667,279.977885023271
244462.40794489,3383428.60887212,39334,38877,19668,510.643487691332
244462.40794489,3383428.60887212,39334,39337,19669,3.07032618651242
244462.40794489,3383428.60887212,39334,39810,19905,267.393420825331
244459.69612922,3383430.04864942,39337,39334,19669,3.07032618651242
244459.69612922,3383430.04864942,39337,39363,19683,22.5880456164546
221802.32091524,3383431.35933940,39340,39031,19670,547.772004719424
221802.32091524,3383431.35933940,39340,39354,19677,9.67608237629773
221802.32091524,3383431.35933940,39340,39416,19708,140.894417827652
245513.94456901,3383431.36512517,39341,39342,19671,65.7484680346062
245579.68903279,3383432.09074927,39342,39341,19671,65.7484680346062
245579.68903279,3383432.09074927,39342,39304,19672,14.3734946089302
245579.68903279,3383432.09074927,39342,39346,19673,10.2186255767505
245589.90701850,3383432.20510286,39346,39342,19673,10.2186255767505
245589.90701850,3383432.20510286,39346,39348,19674,36.6811008552718
245589.90701850,3383432.20510286,39346,39348,19693,73.2026129966016
245626.58055378,3383432.95006573,39348,39346,19674,36.6811008552718
245626.58055378,3383432.95006573,39348,39314,19675,14.2041210938139
245626.58055378,3383432.95006573,39348,39346,19693,73.2026129966016
241637.63006204,3383433.86006231,39351,39259,19676,452.310727964832
221811.36915406,3383434.78803368,39354,39340,19677,9.67608237629773
221811.36915406,3383434.78803368,39354,39356,19678,104.869538297204
221811.36915406,3383434.78803368,39354,39696,19848,239.980855306473
221882.50059089,3383370.21992697,39356,39354,19678,104.869538297204
235459.41402028,3383439.26783397,39357,39358,19679,321.555480133845
235459.41402028,3383439.26783397,39357,39135,19680,438.753999128211
235459.41402028,3383439.26783397,39357,39522,19762,236.737155099647
235295.10698448,3383176.72114721,39358,39357,19679,321.555480133845
240304.83895081,3383439.67958097,39362,39202,19681,54.6993522519957
240304.83895081,3383439.67958097,39362,39391,19696,20.1800326222936
240304.83895081,3383439.67958097,39362,39418,19710,69.4599259582619
244439.41410099,3383439.99144257,39363,38859,19682,284.521595760428
244439.41410099,3383439.99144257,39363,39337,19683,22.5880456164546
244439.41410099,3383439.99144257,39363,39777,19890,465.777211061165
244439.41410099,3383439.99144257,39363,39835,19918,266.594393799606
259583.23747710,3383443.73359567,39368,39325,19684,68.2167206381251
259583.23747710,3383443.73359567,39368,39433,19717,98.1230206481287
259583.23747710,3383443.73359567,39368,39483,19743,604.228416292038
238776.89650315,3383444.23399504,39369,38599,19685,453.749147661835
238776.89650315,3383444.23399504,39369,38845,19728,1188.79415310967
238776.89650315,3383444.23399504,39369,40107,20054,464.889660942735
258776.19112721,3383445.49755105,39371,39223,19686,188.065225916759
227576.03508112,3383447.70034208,39374,39060,19687,234.355965939147
227576.03508112,3383447.70034208,39374,40104,20053,661.337500472823
234518.51697088,3382875.62619724,39375,39376,19688,724.170240483083
234409.98658980,3383447.76423590,39376,39375,19688,724.170240483083
234409.98658980,3383447.76423590,39376,38985,19689,391.545422001083
234409.98658980,3383447.76423590,39376,39439,19720,250.523512437403
234409.98658980,3383447.76423590,39376,40140,20070,450.653224565517
240504.55183442,3383449.05880086,39380,39190,19690,83.2816021770074
240504.55183442,3383449.05880086,39380,39321,19691,50.7468807805363
240504.55183442,3383449.05880086,39380,39449,19726,82.0471063724801
210773.71702998,3383355.28586061,39383,39384,19692,352.510837561728
210773.71702998,3383355.28586061,39383,39140,28799,49.4507438979322
211112.12830053,3383451.91022678,39384,39383,19692,352.510837561728
211112.12830053,3383451.91022678,39384,39953,28803,34.7437384972766
233680.67250566,3383454.71261587,39388,39153,19694,396.244977261573
233680.67250566,3383454.71261587,39388,39390,19695,51.8588403785529
233680.67250566,3383454.71261587,39388,39490,19745,99.1847629450621
233680.67250566,3383454.71261587,39388,39617,19809,114.748398125624
233661.04356307,3383406.71215818,39390,39388,19695,51.8588403785529
240316.75214603,3383455.96790489,39391,39362,19696,20.1800326222936
240316.75214603,3383455.96790489,39391,39449,19725,165.887914884617
240316.75214603,3383455.96790489,39391,39553,19777,98.0197644135367
211107.49409872,3383461.78850694,39393,39394,19697,346.795263424732
211107.49409872,3383461.78850694,39393,39976,28804,31.9434864613026
210775.41643994,3383363.87395543,39394,39393,19697,346.795263424732
210775.41643994,3383363.87395543,39394,39155,28800,49.3680641185148
254762.16202268,3383303.99755389,39395,39396,19698,538.808657786059
254762.16202268,3383303.99755389,39395,57568,28797,302.658653888275
254435.95776503,3383463.86812114,39396,39395,19698,538.808657786059
254435.95776503,3383463.86812114,39396,39526,19763,122.496524783907
221359.58997879,3383470.28691217,39397,39031,19699,187.817230213271
