XCoord,YCoord,START_NODE,END_NODE,EDGE,LENGTH
408155.15811348,3389105.46813193,21341,21279,10672,388.909024219413
408155.15811348,3389105.46813193,21341,21572,10786,320.386854235743
408155.15811348,3389105.46813193,21341,21969,10985,485.093133449326
368920.78626424,3389106.90848891,21345,21346,10673,320.097768221683
368920.78626424,3389106.90848891,21345,21347,10674,340.340414132966
368920.78626424,3389106.90848891,21345,26481,13242,5261.02849878722
368942.43295360,3388788.50456870,21346,21345,10673,320.097768221683
368942.43295360,3388788.50456870,21346,20689,24320,186.634439709748
368991.39791643,3388774.05297421,21347,21345,10674,340.340414132966
368991.39791643,3388774.05297421,21347,20728,24316,149.96695524795
406327.39221845,3389111.72527907,21349,21221,10675,225.813547956249
406327.39221845,3389111.72527907,21349,21261,10676,212.681328470769
406327.39221845,3389111.72527907,21349,21673,10837,209.208106270207
406327.39221845,3389111.72527907,21349,21801,10902,503.044664489785
408788.25334092,3389112.36004383,21353,21252,10677,146.288664721588
408788.25334092,3389112.36004383,21353,21273,10678,199.000261050438
408788.25334092,3389112.36004383,21353,21462,10732,161.712946340437
391838.25258770,3389112.98182603,21357,21277,10679,98.1936382747073
391838.25258770,3389112.98182603,21357,21363,10683,9.82574270053821
391838.25258770,3389112.98182603,21357,22461,11231,2653.50009953146
407069.14324544,3389114.19181750,21359,21175,10680,220.318625088298
407069.14324544,3389114.19181750,21359,21282,10681,183.740435549341
407069.14324544,3389114.19181750,21359,21693,10847,222.219857977072
391829.08636228,3389116.52096875,21363,21277,10682,99.5336067880464
391829.08636228,3389116.52096875,21363,21357,10683,9.82574270053821
391829.08636228,3389116.52096875,21363,24309,12156,2021.68231478279
398662.16832802,3389117.07594235,21367,19387,10684,1873.86041020903
398662.16832802,3389117.07594235,21367,21381,10691,22.4101455300772
398662.16832802,3389117.07594235,21367,22167,11084,591.495225203323
398662.16832802,3389117.07594235,21367,22512,11256,1847.20821267614
411545.40501373,3389118.04739670,21370,21122,10685,270.794714512371
411545.40501373,3389118.04739670,21370,21516,10758,193.084514989806
411545.40501373,3389118.04739670,21370,21869,10935,412.084154232412
415199.79810911,3389120.56675271,21371,21144,10686,309.053611360992
415199.79810911,3389120.56675271,21371,21399,10700,100.924001893674
406755.77356926,3389123.82606654,21374,21170,10687,240.942522724526
406755.77356926,3389123.82606654,21374,21376,10688,80.6768369522168
406755.77356926,3389123.82606654,21374,21484,10743,149.587454785629
406825.41736071,3389083.10145074,21376,21374,10688,80.6768369522168
403910.03406591,3389126.48199841,21378,19974,10689,1858.52493778358
403910.03406591,3389126.48199841,21378,21394,10697,48.0499622482517
403910.03406591,3389126.48199841,21378,21532,10767,99.6977477202981
407403.89719096,3389132.55708117,21380,21306,10690,238.633945732192
398674.87888315,3389135.53282212,21381,21367,10691,22.4101455300772
398674.87888315,3389135.53282212,21381,19392,10692,1886.12972411394
398674.87888315,3389135.53282212,21381,21954,10977,442.732873025847
398674.87888315,3389135.53282212,21381,22379,11190,1376.51154216633
403875.66711268,3389160.19443455,21385,20457,10693,1046.54132627905
403875.66711268,3389160.19443455,21385,21405,10704,30.8605661647098
403875.66711268,3389160.19443455,21385,21519,10760,60.4770133775413
412424.30322608,3389170.28617261,21387,21139,10694,292.439232858634
412424.30322608,3389170.28617261,21387,21389,10695,187.827389637711
412424.30322608,3389170.28617261,21387,21645,10823,121.961184901633
412424.30322608,3389170.28617261,21387,21733,10868,503.265770118984
412598.04350423,3389098.91780394,21389,21387,10695,187.827389637711
371243.09613596,3389172.24682944,21392,21046,10696,415.497079936312
371243.09613596,3389172.24682944,21392,21412,10706,567.567021598068
371243.09613596,3389172.24682944,21392,22181,11092,526.272189750354
403921.18134119,3389173.22103055,21394,21378,10697,48.0499622482517
403921.18134119,3389173.22103055,21394,20530,10698,952.272432420429
403921.18134119,3389173.22103055,21394,21542,10772,59.1225471672851
403921.18134119,3389173.22103055,21394,21686,10844,132.953972997523
415148.30095905,3389173.99421466,21398,21284,10699,235.168938004735
415148.30095905,3389173.99421466,21398,21466,10733,30.8844622873234
415114.86777351,3389174.76736571,21399,21371,10700,100.924001893674
415114.86777351,3389174.76736571,21399,21570,24334,60.176746094597
403690.69733221,3389175.64511778,21402,21036,10701,791.785068925042
403690.69733221,3389175.64511778,21402,21508,10754,58.8676496790542
403690.69733221,3389175.64511778,21402,21525,10765,118.193343981956
407303.59785044,3389176.31243722,21404,21306,10702,125.847935641445
407303.59785044,3389176.31243722,21404,21693,10848,190.869285861169
407303.59785044,3389176.31243722,21404,21756,10878,215.427971077824
403851.25522362,3389179.05094015,21405,20473,10703,1028.90695825024
403851.25522362,3389179.05094015,21405,21385,10704,30.8605661647098
403851.25522362,3389179.05094015,21405,21521,10761,41.0083847517145
403851.25522362,3389179.05094015,21405,21525,10763,61.1021430051248
414304.23335406,3389180.59635207,21410,21166,10705,414.308811035306
414304.23335406,3389180.59635207,21410,21678,10840,223.938445823693
414304.23335406,3389180.59635207,21410,21844,10922,357.128428110868
371810.59254272,3389181.19961232,21412,21392,10706,567.567021598068
371810.59254272,3389181.19961232,21412,21005,10707,390.389460023741
371810.59254272,3389181.19961232,21412,21440,10720,465.682020713757
371810.59254272,3389181.19961232,21412,21813,10907,230.523824124017
405663.71344573,3389181.35607606,21416,20941,10708,525.827531960213
405663.71344573,3389181.35607606,21416,21801,10901,325.425544633117
405663.71344573,3389181.35607606,21416,21823,10913,318.659539097286
409058.46681167,3389181.44225737,21417,21317,10709,125.808971026272
409058.46681167,3389181.44225737,21417,21458,10729,242.500548483057
409058.46681167,3389181.44225737,21417,21722,10862,363.695248368759
409058.46681167,3389181.44225737,21417,21991,10996,443.579702642008
413017.35073894,3389182.22944543,21420,21214,10710,252.071719071893
413017.35073894,3389182.22944543,21420,21308,10711,179.51123987275
413017.35073894,3389182.22944543,21420,22466,11233,743.637320849886
410787.03943149,3389185.09146148,21424,20822,10712,489.323571755842
410787.03943149,3389185.09146148,21424,21431,10716,195.777589465835
410787.03943149,3389185.09146148,21424,21470,10735,175.876191435378
415565.97413163,3389185.46505559,21425,21284,10713,279.552906907773
415565.97413163,3389185.46505559,21425,21295,10714,163.275572497387
415565.97413163,3389185.46505559,21425,21561,10781,61.6733755178441
415565.97413163,3389185.46505559,21425,21697,10849,252.456084080955
407607.99134415,3389187.51926695,21429,21189,10715,499.828989728368
407607.99134415,3389187.51926695,21429,21793,10898,285.459158450559
407607.99134415,3389187.51926695,21429,21830,10915,289.501403828277
410591.28494992,3389188.09936522,21431,21424,10716,195.777589465835
410591.28494992,3389188.09936522,21431,21436,10719,24.1140395030055
410591.28494992,3389188.09936522,21431,22055,11029,440.645247969019
410323.03876744,3389188.17829145,21433,20800,10717,505.117365857499
410323.03876744,3389188.17829145,21433,21444,10722,8.12207817198308
410323.03876744,3389188.17829145,21433,21500,10751,13.6514152588606
410567.17386421,3389188.47678648,21436,20818,10718,498.734838549374
410567.17386421,3389188.47678648,21436,21431,10719,24.1140395030055
410567.17386421,3389188.47678648,21436,21448,10726,226.740443055079
372276.21617673,3389188.57361158,21440,21412,10720,465.682020713757
372276.21617673,3389188.57361158,21440,20955,10721,418.569966969604
372276.21617673,3389188.57361158,21440,21454,10727,329.85189967744
372276.21617673,3389188.57361158,21440,21949,10975,378.642005735418
410331.15053718,3389188.58737026,21444,21433,10722,8.12207817198308
410331.15053718,3389188.58737026,21444,20804,10723,505.28831330554
410331.15053718,3389188.58737026,21444,21448,10724,9.30343732576553
410331.15053718,3389188.58737026,21444,22032,11017,429.9592425901
410340.44174570,3389189.06422486,21448,21444,10724,9.30343732576553
410340.44174570,3389189.06422486,21448,20808,10725,505.543908917762
410340.44174570,3389189.06422486,21448,21436,10726,226.740443055079
410340.44174570,3389189.06422486,21448,22018,11009,428.400238392849
372606.05988019,3389190.89890925,21454,21440,10727,329.85189967744
372606.05988019,3389190.89890925,21454,20935,10728,435.556307037131
372606.05988019,3389190.89890925,21454,21903,10952,339.178812099781
409300.78268454,3389190.90448604,21458,21417,10729,242.500548483057
409300.78268454,3389190.90448604,21458,21256,10730,197.948529003833
409300.78268454,3389190.90448604,21458,21474,10737,245.302275054564
408646.93529925,3389190.97485231,21462,21314,10731,138.494698196598
408646.93529925,3389190.97485231,21462,21353,10732,161.712946340437
408646.93529925,3389190.97485231,21462,21479,10741,15.0407109581775
408646.93529925,3389190.97485231,21462,21722,10861,184.014769818796
415122.90711341,3389191.57268487,21466,21398,10733,30.8844622873234
415122.90711341,3389191.57268487,21466,21609,24336,59.533039665594
481645.72535269,3389191.66608764,21468,20672,10734,1632.82861691561
481645.72535269,3389191.66608764,21468,21944,10972,1710.52453098357
481645.72535269,3389191.66608764,21468,22310,11155,723.34552100384
410962.54616205,3389196.48541782,21470,21424,10735,175.876191435378
410962.54616205,3389196.48541782,21470,21210,10736,259.281314886079
410962.54616205,3389196.48541782,21470,21504,10752,284.813396617928
410962.54616205,3389196.48541782,21470,22086,11043,437.92332767293
409545.99688748,3389197.47721932,21474,21458,10737,245.302275054564
409545.99688748,3389197.47721932,21474,21228,10738,231.407350991724
409545.99688748,3389197.47721932,21474,21478,10739,127.871428851943
409545.99688748,3389197.47721932,21474,22007,11005,414.795545431565
409673.86258591,3389198.68779053,21478,21474,10739,127.871428851943
409673.86258591,3389198.68779053,21478,21490,10745,215.627250806255
409673.86258591,3389198.68779053,21478,21861,10931,279.346870776492
408634.41200878,3389199.30492926,21479,21321,10740,139.284087233607
408634.41200878,3389199.30492926,21479,21462,10741,15.0407109581775
408634.41200878,3389199.30492926,21479,21737,10869,182.512719770116
406626.64353480,3389199.33660110,21484,21261,10742,234.889248813041
406626.64353480,3389199.33660110,21484,21374,10743,149.587454785629
406626.64353480,3389199.33660110,21484,21673,10838,217.033499129225
406626.64353480,3389199.33660110,21484,21822,10911,295.664033976798
410036.14945901,3389200.73315694,21487,21173,10744,284.037482456539
410036.14945901,3389200.73315694,21487,21490,10747,146.669383992909
410036.14945901,3389200.73315694,21487,21496,10748,274.985659525716
409889.48007516,3389200.73952639,21490,21478,10745,215.627250806255
409889.48007516,3389200.73952639,21490,21168,10746,286.283122097924
409889.48007516,3389200.73952639,21490,21487,10747,146.669383992909
410311.13289508,3389201.74367207,21496,21487,10748,274.985659525716
410311.13289508,3389201.74367207,21496,21177,10749,280.906501384176
410311.13289508,3389201.74367207,21496,21500,10750,10.9554740795683
410311.13289508,3389201.74367207,21496,22025,11013,416.178013846587
410322.08824143,3389201.79657470,21500,21496,10750,10.9554740795683
410322.08824143,3389201.79657470,21500,21433,10751,13.6514152588606
410322.08824143,3389201.79657470,21500,22028,11015,416.352393549426
411247.27636601,3389203.36886502,21504,21470,10752,284.813396617928
411247.27636601,3389203.36886502,21504,21118,10753,339.480151665061
411247.27636601,3389203.36886502,21504,22117,11060,443.155981016378
403742.08774206,3389204.35793642,21508,21402,10754,58.8676496790542
403742.08774206,3389204.35793642,21508,21548,10774,48.6989845426927
403742.08774206,3389204.35793642,21508,21603,10802,52.0568446191976
401436.84648028,3389207.18640786,21511,21235,10756,486.121882250537
401436.84648028,3389207.18640786,21511,20917,10757,531.506083643459
401436.84648028,3389207.18640786,21511,21751,10876,360.71274313318
401436.84648028,3389207.18640786,21511,22360,11180,932.307408663621
411713.48837727,3389213.07167164,21516,21370,10758,193.084514989806
411713.48837727,3389213.07167164,21516,21275,10759,220.428385568266
411713.48837727,3389213.07167164,21516,21771,10886,182.62723770959
403847.46216758,3389213.69163279,21519,21385,10760,60.4770133775413
403847.46216758,3389213.69163279,21519,21521,10762,17.879230183372
403847.46216758,3389213.69163279,21519,21532,10766,17.1823568713525
403847.46216758,3389213.69163279,21519,21545,10773,15.1101770977067
403829.58364922,3389213.85117300,21521,21405,10761,41.0083847517145
403829.58364922,3389213.85117300,21521,21519,10762,17.879230183372
403829.58364922,3389213.85117300,21521,21525,10764,28.3271699593869
403829.58364922,3389213.85117300,21521,21551,10776,19.5873607412747
403801.25760791,3389214.10404009,21525,21405,10763,61.1021430051248
403801.25760791,3389214.10404009,21525,21521,10764,28.3271699593869
403801.25760791,3389214.10404009,21525,21402,10765,118.193343981956
403801.25760791,3389214.10404009,21525,21548,10775,21.7684866170548
403864.40736067,3389215.08966044,21532,21519,10766,17.1823568713525
403864.40736067,3389215.08966044,21532,21378,10767,99.6977477202981
403864.40736067,3389215.08966044,21532,21542,10771,26.4601671396529
403864.40736067,3389215.08966044,21532,21556,10779,18.5197825569465
419312.50410191,3389215.47745766,21535,21242,10768,452.060316791256
419312.50410191,3389215.47745766,21535,20910,10769,932.326606112483
419312.50410191,3389215.47745766,21535,21918,10960,781.8228331134
418263.41204722,3389221.31186032,21539,19279,10770,2244.73326594465
418263.41204722,3389221.31186032,21539,21626,10813,69.0960630404648
418263.41204722,3389221.31186032,21539,21899,10950,324.180919197922
403889.59442155,3389223.19844637,21542,21532,10771,26.4601671396529
403889.59442155,3389223.19844637,21542,21394,10772,59.1225471672851
403889.59442155,3389223.19844637,21542,21586,10794,23.4611055311042
403889.59442155,3389223.19844637,21542,21670,10836,79.0985431901825
403840.41516424,3389227.05790362,21545,21519,10773,15.1101770977067
403840.41516424,3389227.05790362,21545,21551,10777,22.2838966429466
403840.41516424,3389227.05790362,21545,21556,10778,15.6383594954814
403840.41516424,3389227.05790362,21545,21559,10780,9.42942860898313
403784.59829229,3389228.11597116,21548,21508,10774,48.6989845426927
403784.59829229,3389228.11597116,21548,21525,10775,21.7684866170548
403784.59829229,3389228.11597116,21548,21574,10787,24.7876227627906
403784.59829229,3389228.11597116,21548,21603,10803,44.3312526455944
403818.81848706,3389230.21503515,21551,21521,10776,19.5873607412747
403818.81848706,3389230.21503515,21551,21545,10777,22.2838966429466
403818.81848706,3389230.21503515,21551,21574,10788,16.5621126274315
403818.81848706,3389230.21503515,21551,21577,10789,12.294546392042
403855.46506125,3389231.30747864,21556,21545,10778,15.6383594954814
403855.46506125,3389231.30747864,21556,21532,10779,18.5197825569465
403855.46506125,3389231.30747864,21556,21564,10783,6.61398278379105
403855.46506125,3389231.30747864,21556,21586,10793,24.808515497491
403836.01751791,3389235.39905645,21559,21545,10780,9.42942860898313
403836.01751791,3389235.39905645,21559,21564,10782,16.3426647865859
403836.01751791,3389235.39905645,21559,21577,10790,25.4636451880833
403836.01751791,3389235.39905645,21559,21596,10799,18.7331275983984
415531.93174123,3389236.89190562,21561,21425,10781,61.6733755178441
403852.27149165,3389237.09935929,21564,21559,10782,16.3426647865859
403852.27149165,3389237.09935929,21564,21556,10783,6.61398278379105
403852.27149165,3389237.09935929,21564,21600,10800,27.9434947465605
403852.27149165,3389237.09935929,21564,21612,10807,25.1732872181963
415023.75867934,3389238.40772226,21568,21254,10784,361.947966420071
415023.75867934,3389238.40772226,21568,21570,10785,52.2680249222804
415023.75867934,3389238.40772226,21568,21608,10804,24.066016448677
415023.75867934,3389238.40772226,21568,21785,10893,197.957651429188
415062.69777511,3389204.75956532,21570,21568,10785,52.2680249222804
415062.69777511,3389204.75956532,21570,21399,24334,60.176746094597
407875.22110872,3389239.75075771,21572,21341,10786,320.386854235743
407875.22110872,3389239.75075771,21572,21830,10916,235.260006000167
407875.22110872,3389239.75075771,21572,22126,11063,476.589506540484
403806.23602236,3389240.20873261,21574,21548,10787,24.7876227627906
403806.23602236,3389240.20873261,21574,21551,10788,16.5621126274315
403806.23602236,3389240.20873261,21574,21582,10791,5.12733351166747
403806.23602236,3389240.20873261,21574,21637,10819,39.1800624140416
403812.06143656,3389240.48626387,21577,21551,10789,12.294546392042
403812.06143656,3389240.48626387,21577,21559,10790,25.4636451880833
403812.06143656,3389240.48626387,21577,21582,10792,2.60136297698018
403812.06143656,3389240.48626387,21577,21590,10796,2.69451387650091
403810.71179882,3389242.71012703,21582,21574,10791,5.12733351166747
403810.71179882,3389242.71012703,21582,21577,10792,2.60136297698018
403810.71179882,3389242.71012703,21582,21590,10795,0.801732093656692
403810.71179882,3389242.71012703,21582,21637,10820,38.0915719420868
403877.06004862,3389243.03056597,21586,21556,10793,24.808515497491
403877.06004862,3389243.03056597,21586,21542,10794,23.4611055311042
403877.06004862,3389243.03056597,21586,21600,10801,14.5984561419062
403877.06004862,3389243.03056597,21586,21670,10835,63.446848715251
403811.41165064,3389243.10125590,21590,21582,10795,0.801732093656692
403811.41165064,3389243.10125590,21590,21577,10796,2.69451387650091
403811.41165064,3389243.10125590,21590,21596,10798,18.1793576349805
403811.41165064,3389243.10125590,21590,21617,10809,17.908340098432
411912.09339764,3389248.18743866,21593,21275,10797,249.775154777857
411912.09339764,3389248.18743866,21593,21704,10852,180.143360188139
411912.09339764,3389248.18743866,21593,21733,10867,119.11670947237
403827.28086234,3389251.97014330,21596,21590,10798,18.1793576349805
403827.28086234,3389251.97014330,21596,21559,10799,18.7331275983984
403827.28086234,3389251.97014330,21596,21612,10806,14.7042190176185
403827.28086234,3389251.97014330,21596,21641,10822,28.2708093985571
403869.26065088,3389255.37091915,21600,21564,10800,27.9434947465605
403869.26065088,3389255.37091915,21600,21586,10801,14.5984561419062
403869.26065088,3389255.37091915,21600,21630,10816,17.5141213593681
403869.26065088,3389255.37091915,21600,21634,10818,18.4913318645726
403749.95111603,3389255.75830542,21603,21508,10802,52.0568446191976
403749.95111603,3389255.75830542,21603,21548,10803,44.3312526455944
403749.95111603,3389255.75830542,21603,21715,10858,79.388059600683
403749.95111603,3389255.75830542,21603,21729,10865,109.049599803043
415036.13256881,3389259.04894333,21608,21568,10804,24.066016448677
415036.13256881,3389259.04894333,21608,21609,10805,51.3855787905396
415036.13256881,3389259.04894333,21608,22040,11021,507.24958196342
415036.13256881,3389259.04894333,21608,22106,11053,446.067096076693
415071.73736174,3389222.00029282,21609,21608,10805,51.3855787905396
415071.73736174,3389222.00029282,21609,21466,24336,59.533039665594
403840.11653945,3389259.14366754,21612,21596,10806,14.7042190176185
403840.11653945,3389259.14366754,21612,21564,10807,25.1732872181963
403840.11653945,3389259.14366754,21612,21630,10815,23.9076030073097
403840.11653945,3389259.14366754,21612,21655,10829,32.2371924266677
405436.28557686,3389009.20512005,21615,21616,10808,304.55462473968
405262.64405669,3389259.36722181,21616,21615,10808,304.55462473968
405262.64405669,3389259.36722181,21616,21620,10811,26.1156996258279
405262.64405669,3389259.36722181,21616,21650,10825,26.9067868653043
403807.09302850,3389260.48107603,21617,21590,10809,17.908340098432
403807.09302850,3389260.48107603,21617,21641,10821,17.9219374784309
405092.65801412,3389165.18995802,21619,21620,10810,174.1608928101
405236.95788045,3389262.66322868,21620,21619,10810,174.1608928101
405236.95788045,3389262.66322868,21620,21616,10811,26.1156996258279
405236.95788045,3389262.66322868,21620,21666,10833,30.0031415076957
418124.12805547,3388959.08985505,21623,21624,10812,847.863522462228
417367.61920973,3389267.72215005,21624,21623,10812,847.863522462228
418312.53451331,3389269.90454757,21626,21539,10813,69.0960630404648
418312.53451331,3389269.90454757,21626,21628,10814,1844.07613564554
418312.53451331,3389269.90454757,21626,21833,10917,186.188186379618
417675.58290084,3387554.77381439,21628,21626,10814,1844.07613564554
417675.58290084,3387554.77381439,21628,48237,24133,212.963883681408
403860.98607848,3389270.80710711,21630,21612,10815,23.9076030073097
403860.98607848,3389270.80710711,21630,21600,10816,17.5141213593681
403860.98607848,3389270.80710711,21630,21634,10817,5.63211428470295
403860.98607848,3389270.80710711,21630,21660,10830,20.1723563259643
403865.90249059,3389273.55476125,21634,21630,10817,5.63211428470295
403865.90249059,3389273.55476125,21634,21600,10818,18.4913318645726
403865.90249059,3389273.55476125,21634,21660,10831,24.2529723654209
403865.90249059,3389273.55476125,21634,21682,10841,57.3651356161946
403791.66827510,3389275.69040610,21637,21574,10819,39.1800624140416
403791.66827510,3389275.69040610,21637,21582,10820,38.0915719420868
403791.66827510,3389275.69040610,21637,21705,10853,47.5068455799703
403791.66827510,3389275.69040610,21637,21715,10859,64.6955716215328
403814.09607391,3389276.97814238,21641,21617,10821,17.9219374784309
403814.09607391,3389276.97814238,21641,21596,10822,28.2708093985571
403814.09607391,3389276.97814238,21641,21655,10828,16.8020872725565
403814.09607391,3389276.97814238,21641,21705,10854,52.2054907445329
412469.68345228,3389283.37714884,21645,21387,10823,121.961184901633
412469.68345228,3389283.37714884,21645,21648,10824,151.091722156397
412469.68345228,3389283.37714884,21645,21805,10903,121.75622469608
412609.72806940,3389226.70204128,21648,21645,10824,151.091722156397
405262.84039340,3389284.96846833,21650,21616,10825,26.9067868653043
405262.84039340,3389284.96846833,21650,21666,10834,21.4330537011661
405262.84039340,3389284.96846833,21650,21823,10912,252.974976481422
418366.99512541,3389286.91446282,21652,21182,10826,396.381686067479
418366.99512541,3389286.91446282,21652,21337,10827,362.967529940007
418366.99512541,3389286.91446282,21652,21878,10939,220.562717994169
403824.55077207,3389287.37385460,21655,21641,10828,16.8020872725565
403824.55077207,3389287.37385460,21655,21612,10829,32.2371924266677
403824.55077207,3389287.37385460,21655,21660,10832,27.3947148244139
403824.55077207,3389287.37385460,21655,21741,10872,80.8485367811726
403851.45561906,3389288.58614822,21660,21630,10830,20.1723563259643
403851.45561906,3389288.58614822,21660,21634,10831,24.2529723654209
403851.45561906,3389288.58614822,21660,21655,10832,27.3947148244139
403851.45561906,3389288.58614822,21660,21747,10875,90.6538291877935
405242.55033227,3389290.44481304,21666,21620,10833,30.0031415076957
405242.55033227,3389290.44481304,21666,21650,10834,21.4330537011661
405242.55033227,3389290.44481304,21666,21812,10906,147.087000679908
403919.01789618,3389290.58554647,21670,21586,10835,63.446848715251
403919.01789618,3389290.58554647,21670,21542,10836,79.0985431901825
403919.01789618,3389290.58554647,21670,21682,10842,11.3690355394628
403919.01789618,3389290.58554647,21670,21686,10843,19.0316290119458
406430.29375828,3389290.71640909,21673,21349,10837,209.208106270207
406430.29375828,3389290.71640909,21673,21484,10838,217.033499129225
406430.29375828,3389290.71640909,21673,21851,10926,176.709898461061
413997.50008271,3389010.11934630,21677,21678,10839,302.471827365565
414109.46184904,3389291.10647987,21678,21677,10839,302.471827365565
414109.46184904,3389291.10647987,21678,21410,10840,223.938445823693
414109.46184904,3389291.10647987,21678,21838,10920,321.867381479584
414109.46184904,3389291.10647987,21678,21890,10945,227.220462419933
403915.97793880,3389301.54061965,21682,21634,10841,57.3651356161946
403915.97793880,3389301.54061965,21682,21670,10842,11.3690355394628
403915.97793880,3389301.54061965,21682,21690,10845,17.1393438686085
403915.97793880,3389301.54061965,21682,21763,10883,124.318756613494
403931.22051529,3389305.19030562,21686,21670,10843,19.0316290119458
403931.22051529,3389305.19030562,21686,21394,10844,132.953972997523
403931.22051529,3389305.19030562,21686,21690,10846,4.72021029290717
403931.22051529,3389305.19030562,21686,21700,10851,11.9029451060789
403930.93929673,3389309.90213131,21690,21682,10845,17.1393438686085
403930.93929673,3389309.90213131,21690,21686,10846,4.72021029290717
403930.93929673,3389309.90213131,21690,21700,10850,9.06504041999488
403930.93929673,3389309.90213131,21690,21763,10888,154.937821226707
407169.71493352,3389312.35084666,21693,21359,10847,222.219857977072
407169.71493352,3389312.35084666,21693,21404,10848,190.869285861169
407169.71493352,3389312.35084666,21693,21841,10921,151.249844290719
407169.71493352,3389312.35084666,21693,22091,11046,474.977453763861
415783.43494621,3389313.70260278,21697,21425,10849,252.456084080955
403938.85239511,3389314.32455505,21700,21690,10850,9.06504041999488
403938.85239511,3389314.32455505,21700,21686,10851,11.9029451060789
403938.85239511,3389314.32455505,21700,21762,10881,115.403451101939
411747.64538409,3389321.72981461,21704,21593,10852,180.143360188139
411747.64538409,3389321.72981461,21704,21771,10887,130.176298130596
411747.64538409,3389321.72981461,21704,21817,10909,113.948937805075
403789.74875717,3389323.15845670,21705,21637,10853,47.5068455799703
403789.74875717,3389323.15845670,21705,21641,10854,52.2054907445329
403789.74875717,3389323.15845670,21705,21725,10864,33.9136280803579
402838.47050585,3389325.55409061,21709,21327,10855,522.748291971147
402838.47050585,3389325.55409061,21709,21036,10856,539.820085087107
402838.47050585,3389325.55409061,21709,22179,11090,787.538595072922
402838.47050585,3389325.55409061,21709,22353,11178,540.039399522262
417127.45618990,3389326.75566691,21713,21714,10857,235.288221863479
417348.95650078,3389247.39472167,21714,21713,10857,235.288221863479
403762.67046676,3389333.49080581,21715,21603,10858,79.388059600683
403762.67046676,3389333.49080581,21715,21637,10859,64.6955716215328
403762.67046676,3389333.49080581,21715,21725,10863,22.6649119927632
403762.67046676,3389333.49080581,21715,21729,10866,21.9603501777965
404380.14754458,3389348.57120132,21720,20530,10860,1257.23194217821
404380.14754458,3389348.57120132,21720,21865,10933,262.807889121492
404380.14754458,3389348.57120132,21720,21886,10944,183.676483879454
408736.96002960,3389351.46467578,21722,21462,10861,184.014769818796
408736.96002960,3389351.46467578,21722,21417,10862,363.695248368759
408736.96002960,3389351.46467578,21722,21737,10870,14.9962116473422
408736.96002960,3389351.46467578,21722,22238,11119,445.390989020887
403773.93391799,3389353.15887389,21725,21715,10863,22.6649119927632
403773.93391799,3389353.15887389,21725,21705,10864,33.9136280803579
403773.93391799,3389353.15887389,21725,21741,10871,13.8786837291741
403773.93391799,3389353.15887389,21725,21757,10880,19.0108936701332
403752.94259118,3389353.17425649,21729,21603,10865,109.049599803043
403752.94259118,3389353.17425649,21729,21715,10866,21.9603501777965
403752.94259118,3389353.17425649,21729,21757,10879,20.7170850270702
403752.94259118,3389353.17425649,21729,21981,10991,277.373040498884
411957.48334234,3389358.31710494,21733,21593,10867,119.11670947237
411957.48334234,3389358.31710494,21733,21387,10868,503.265770118984
411957.48334234,3389358.31710494,21733,21817,10910,180.616401901368
411957.48334234,3389358.31710494,21733,21977,10989,252.329444145655
408723.70692433,3389358.48190917,21737,21479,10869,182.512719770116
408723.70692433,3389358.48190917,21737,21722,10870,14.9962116473422
408723.70692433,3389358.48190917,21737,21860,10930,227.680144171269
408723.70692433,3389358.48190917,21737,21927,10964,213.068317753226
403786.62903263,3389358.76707559,21741,21725,10871,13.8786837291741
403786.62903263,3389358.76707559,21741,21655,10872,80.8485367811726
403786.62903263,3389358.76707559,21741,21747,10874,24.0478427519009
403786.62903263,3389358.76707559,21741,21767,10885,16.6176520255673
420474.96107589,3389365.61069311,21745,21746,10873,178.955103454613
420474.96107589,3389365.61069311,21745,21782,10891,32.008307134781
420474.96107589,3389365.61069311,21745,21893,10948,325.812407297229
420474.96107589,3389365.61069311,21745,22689,11346,672.547340741944
420383.39442790,3389211.86721825,21746,21745,10873,178.955103454613
403808.62608412,3389368.48450667,21747,21741,10874,24.0478427519009
403808.62608412,3389368.48450667,21747,21660,10875,90.6538291877935
403808.62608412,3389368.48450667,21747,21763,10882,10.0314528195816
403808.62608412,3389368.48450667,21747,21777,10890,12.609378285148
401759.36734505,3389368.72270362,21751,21511,10876,360.71274313318
401759.36734505,3389368.72270362,21751,21133,10877,527.683804644403
401759.36734505,3389368.72270362,21751,21881,10941,281.221776809815
401759.36734505,3389368.72270362,21751,22360,11181,499.685315474348
407398.05868333,3389369.92638757,21756,21404,10878,215.427971077824
407398.05868333,3389369.92638757,21756,21793,10897,20.8950902879548
407398.05868333,3389369.92638757,21756,48663,24340,267.594683125033
403765.06513191,3389369.97430465,21757,21729,10879,20.7170850270702
403765.06513191,3389369.97430465,21757,21725,10880,19.0108936701332
403765.06513191,3389369.97430465,21757,21767,10884,14.4258822189353
403765.06513191,3389369.97430465,21757,22101,11052,307.85339474338
404039.58833810,3389370.62931787,21762,21700,10881,115.403451101939
404039.58833810,3389370.62931787,21762,21787,10896,232.569611761606
404039.58833810,3389370.62931787,21762,21886,10943,266.23733905974
403817.80205830,3389372.53809071,21763,21747,10882,10.0314528195816
403817.80205830,3389372.53809071,21763,21682,10883,124.318756613494
403817.80205830,3389372.53809071,21763,21690,10888,154.937821226707
403817.80205830,3389372.53809071,21763,21787,10895,12.1733788873252
