411004.39303358 3397019.38275778,411130.59879405 3397021.13125246
411127.91590534 3396944.55564336,411130.59879405 3397021.13125246
411130.59879405 3397021.13125246,411320.92776831 3397023.23851061
411318.36567741 3396944.88854716,411320.92776831 3397023.23851061
387683.31978961 3397017.53562199,387719.77155394 3397023.63901105
387719.77155394 3397023.63901105,388052.82693761 3396725.63176300
418781.98161224 3396848.16821451,419275.66272398 3397024.50600849
419275.66272398 3397024.50600849,419298.72590082 3396963.50813187
411320.92776831 3397023.23851061,411644.84378137 3397026.82121123
411643.79711148 3396737.61846833,411644.84378137 3397026.82121123
387719.77155394 3397023.63901105,387729.83336593 3397027.74592514
387729.83336593 3397027.74592514,388052.37191974 3396741.71983639
383972.02458248 3395776.74450497,385303.65333701 3397028.40649598
385303.65333701 3397028.40649598,385702.46634743 3396493.18067070
412617.68196531 3397036.63254776,412625.65697272 3396905.53959712
385303.65333701 3397028.40649598,385313.30152072 3397037.63660710
385313.30152072 3397037.63660710,385709.63962762 3396496.66248165
412149.34631654 3396720.79429385,412617.68196531 3397036.63254776
412617.68196531 3397036.63254776,412819.73122573 3397042.19554351
397228.89550398 3396664.42314911,397279.11609362 3397045.39705421
412819.73122573 3397042.19554351,412938.19034139 3397045.46894065
412938.19034139 3397045.46894065,413065.97740328 3396967.03893754
390247.20070020 3397049.75624491,390416.18967372 3396995.42584460
420441.76763117 3397054.58874481,420451.64682696 3396854.78576767
418971.03501015 3397054.99459957,419014.34261391 3397001.64599849
415195.29441249 3396718.96886528,415203.47695716 3397055.58258628
415203.47695716 3397055.58258628,415564.93069296 3397050.89635014
415080.41321825 3397057.18622359,415203.47695716 3397055.58258628
414540.99376722 3397058.00487649,414542.45395823 3396873.11188316
391371.95927736 3397058.98790075,391980.25596512 3396790.20016242
418888.87093463 3396959.51193379,418896.37592582 3397060.55640286
418896.37592582 3397060.55640286,418971.03501015 3397054.99459957
420441.76763117 3397054.58874481,420604.03621684 3397063.08626679
424505.45952176 3396911.68953864,424975.52636445 3397067.87117217
424975.52636445 3397067.87117217,425522.00361065 3396762.94351508
399630.84154810 3397068.66115852,399665.74998543 3397054.03696093
408051.06703407 3397014.29024814,408132.60808901 3397068.99952355
387729.83336593 3397027.74592514,388038.74168229 3397070.84424334
388038.74168229 3397070.84424334,388052.37191974 3396741.71983639
420604.03621684 3397063.08626679,420759.12851656 3397071.20690895
420725.74624130 3396869.11890967,420759.12851656 3397071.20690895
418831.52949845 3396964.17871815,418897.37767053 3397074.00386981
418896.37592582 3397060.55640286,418897.37767053 3397074.00386981
391310.67189267 3397076.32259254,391979.42357091 3396776.53760672
388331.60313255 3397077.03001128,388370.67525833 3396610.69555127
388331.60313255 3397077.03001128,388341.44581860 3397077.59278680
388341.44581860 3397077.59278680,388379.83045850 3396613.27177660
390443.84255090 3396998.30287939,390797.15689358 3397083.46881151
388341.44581860 3397077.59278680,388663.11710159 3396610.36655188
411615.68826269 3397090.60238693,411644.84378137 3397026.82121123
413911.02995703 3397094.64345179,414001.24994740 3396920.28892419
429607.89994559 3395187.74103574,430509.97005217 3397095.31071185
390431.89358795 3397002.51478635,390794.02367077 3397096.54676229
413920.18815735 3397100.92085207,414011.98609125 3396926.26560804
407531.18636575 3396993.64720429,407703.03446406 3397108.35887798
407703.03446406 3397108.35887798,407915.31149530 3396912.07634920
418897.37767053 3397074.00386981,418978.59798291 3397109.22316606
418971.03501015 3397054.99459957,418978.59798291 3397109.22316606
388038.74168229 3397070.84424334,388331.60313255 3397077.03001128
391980.25596512 3396790.20016242,391996.59008357 3397120.47112454
391996.59008357 3397120.47112454,393126.21880381 3396900.82821001
390797.15689358 3397083.46881151,391096.83371229 3397128.54390729
397573.77774816 3396865.39643179,397612.24228279 3397129.68103614
397546.88332507 3396909.66712672,397581.17204196 3397132.70379406
413065.97740328 3396967.03893754,413165.08232224 3397132.78779441
391096.83371229 3397128.54390729,391310.67189267 3397076.32259254
410615.57086168 3397143.70824561,410618.70457281 3397014.99190059
390797.15689358 3397083.46881151,391065.95739664 3397146.82436416
418978.59798291 3397109.22316606,419014.34261391 3397001.64599849
410615.57086168 3397143.70824561,410765.10281363 3397017.11125146
390794.02367077 3397096.54676229,391063.91800751 3397156.34419402
388966.46999766 3397163.60338077,389143.66768483 3396601.17587008
388965.31182793 3397165.53292901,388966.46999766 3397163.60338077
388966.46999766 3397163.60338077,388972.88769722 3397166.41897820
388972.88769722 3397166.41897820,389007.39358239 3397076.08033019
388961.54327851 3397168.81956609,388965.31182793 3397165.53292901
388970.33555119 3397169.70412751,388972.88769722 3397166.41897820
388961.54327851 3397168.81956609,388967.14490536 3397172.37515575
388967.14490536 3397172.37515575,388970.33555119 3397169.70412751
396071.45107268 3397173.34731263,396225.79297539 3396575.81413828
415203.47695716 3397055.58258628,415205.84315350 3397173.37973946
389854.29298942 3397175.75862187,390247.20070020 3397049.75624491
436460.07710465 3396973.48300684,436714.93859326 3397179.79149833
408132.60808901 3397068.99952355,408299.04940802 3397180.67440411
408299.04940802 3397180.67440411,408462.35857474 3396931.84160521
408981.12464392 3397181.65796131,409130.79634502 3396970.75726265
389854.29298942 3397175.75862187,389857.04198307 3397184.17663585
389857.04198307 3397184.17663585,390431.89358795 3397002.51478635
407703.03446406 3397108.35887798,407822.17879807 3397192.25845314
407822.17879807 3397192.25845314,408051.06703407 3397014.29024814
391225.89365055 3397193.39816343,391240.90126561 3397196.12813572
408462.35857474 3396931.84160521,408861.08892211 3397198.18133806
405746.81371430 3396859.42179466,406321.72266493 3397209.71340579
406321.72266493 3397209.71340579,406633.80994165 3396784.94584954
391228.26406514 3397184.39597492,391497.47828918 3397210.54835526
391495.08943271 3397033.73552998,391497.47828918 3397210.54835526
396818.44116914 3397211.16011782,396832.27337012 3396620.76181780
396818.44116914 3397211.16011782,397181.96475703 3396987.02706655
391497.47828918 3397210.54835526,391524.68412725 3397213.83168266
391524.68412725 3397213.83168266,391996.59008357 3397120.47112454
390794.02367077 3397096.54676229,390824.72561858 3397220.44436427
391240.90126561 3397196.12813572,391519.18424454 3397225.00463806
391519.18424454 3397225.00463806,391524.68412725 3397213.83168266
412938.19034139 3397045.46894065,413018.69986417 3397225.66478902
413018.69986417 3397225.66478902,413165.08232224 3397132.78779441
414806.04596469 3396865.13359574,414811.84914939 3397229.86260463
414806.04596469 3396865.13359574,414811.84914939 3397229.86260463
391519.18424454 3397225.00463806,391568.91844714 3397231.24180768
413018.69986417 3397225.66478902,413045.46097728 3397233.09572566
422041.47596099 3396938.06117154,422075.36028158 3397236.59431643
390812.88949635 3397239.51862580,391310.67189267 3397076.32259254
388972.88769722 3397166.41897820,389211.14706644 3397240.17515708
408861.08892211 3397198.18133806,408940.29312503 3397243.39563817
408940.29312503 3397243.39563817,408981.12464392 3397181.65796131
411320.92776831 3397023.23851061,411331.63488916 3397244.86361806
388967.14490536 3397172.37515575,389202.39076572 3397247.41480122
390818.87595051 3397252.73667158,391371.95927736 3397058.98790075
389857.04198307 3397184.17663585,389939.77440219 3397245.61123868
391483.71690217 3397255.33439914,391519.18424454 3397225.00463806
411511.72946931 3397256.04727357,411615.68826269 3397090.60238693
390502.54372245 3397257.36340748,390824.72561858 3397220.44436427
390502.54372245 3397257.36340748,390812.88949635 3397239.51862580
408981.12464392 3397181.65796131,409090.65534980 3397261.46312171
409090.65534980 3397261.46312171,409313.84936349 3396970.61843516
419657.56592995 3396985.86712541,419904.75091219 3397264.68138438
390701.81467840 3397265.97535398,390818.87595051 3397252.73667158
419904.75091219 3397264.68138438,419920.45152696 3397266.52607624
419669.57698453 3396975.80244962,419920.45152696 3397266.52607624
389261.27290854 3397265.65103768,389271.88301871 3397268.21299955
391524.68412725 3397213.83168266,391778.01248307 3397269.08109890
396071.45107268 3397173.34731263,396510.58088866 3397269.54082227
389271.88301871 3397268.21299955,389282.86342848 3397270.46079649
391778.01248307 3397269.08109890,391790.56415575 3397273.34401306
410611.58916799 3397276.38847550,410615.57086168 3397143.70824561
422472.18876901 3396930.62253705,423284.22956119 3397277.12587395
411072.25596758 3397278.31808273,411129.12147996 3397279.05566698
411129.12147996 3397279.05566698,411130.59879405 3397021.13125246
411129.12147996 3397279.05566698,411511.72946931 3397256.04727357
410940.54497590 3397281.02722147,411072.25596758 3397278.31808273
410940.54497590 3397281.02722147,411072.25596758 3397278.31808273
410906.41442261 3397281.31018578,410940.54497590 3397281.02722147
391568.91844714 3397231.24180768,391775.05787207 3397281.93524066
391775.05787207 3397281.93524066,391778.01248307 3397269.08109890
410844.26530929 3397282.09172394,410847.64153932 3397017.22412741
410844.26530929 3397282.09172394,410906.41442261 3397281.31018578
413045.46097728 3397233.09572566,413138.78532142 3397284.66558668
411487.44922597 3397284.84257949,411511.72946931 3397256.04727357
391775.05787207 3397281.93524066,391787.22531587 3397285.13794058
391787.22531587 3397285.13794058,391790.56415575 3397273.34401306
411472.68698336 3397285.52945971,411487.44922597 3397284.84257949
410356.32855723 3397288.92258670,410375.47860473 3397012.85046885
410356.32855723 3397288.92258670,410844.26530929 3397282.09172394
395127.32777318 3396829.98199603,395216.03429481 3397289.00412995
395216.03429481 3397289.00412995,396071.45107268 3397173.34731263
396510.58088866 3397269.54082227,396818.44116914 3397211.16011782
410344.13616863 3397289.98858395,410366.11523725 3397013.07383732
410344.13616863 3397289.98858395,410356.32855723 3397288.92258670
387211.92714880 3396971.40750557,387593.80400863 3397290.68074964
387593.80400863 3397290.68074964,387719.77155394 3397023.63901105
407822.17879807 3397192.25845314,407967.86512395 3397291.31591102
407967.86512395 3397291.31591102,408132.60808901 3397068.99952355
389266.94008490 3397258.85339580,389452.07445622 3397292.44991308
389452.07445622 3397292.44991308,389854.29298942 3397175.75862187
411128.71101330 3397293.11289663,411129.12147996 3397279.05566698
411128.71101330 3397293.11289663,411472.68698336 3397285.52945971
411070.88547123 3397294.40045410,411072.25596758 3397278.31808273
411070.88547123 3397294.40045410,411128.71101330 3397293.11289663
410317.83086955 3397294.95185775,410344.13616863 3397289.98858395
410094.03831812 3397295.69167919,410133.84124304 3397018.61486608
410094.03831812 3397295.69167919,410317.83086955 3397294.95185775
410906.41442261 3397281.31018578,410906.46132534 3397296.20598455
410906.46132534 3397296.20598455,411070.88547123 3397294.40045410
409891.15194542 3397296.36055729,410094.03831812 3397295.69167919
387593.80400863 3397290.68074964,387602.86889917 3397296.56037752
387602.86889917 3397296.56037752,387729.83336593 3397027.74592514
409090.65534980 3397261.46312171,409145.07510515 3397297.94421525
389282.86342848 3397270.46079649,389453.04208171 3397298.05967798
410317.83086955 3397294.95185775,410342.82313726 3397299.05475338
410342.82313726 3397299.05475338,410344.13616863 3397289.98858395
423284.22956119 3397277.12587395,423431.32169312 3397299.08509632
389453.04208171 3397298.05967798,389857.04198307 3397184.17663585
422041.47596099 3396938.06117154,423292.10269388 3397300.07816562
410342.82313726 3397299.05475338,410354.81486027 3397300.34012873
410354.81486027 3397300.34012873,410356.32855723 3397288.92258670
410354.81486027 3397300.34012873,410906.46132534 3397296.20598455
391240.90126561 3397196.12813572,391270.47073950 3397303.30115592
391270.47073950 3397303.30115592,391519.18424454 3397225.00463806
391238.60520562 3397303.31331156,391371.95927736 3397058.98790075
391238.60520562 3397303.31331156,391270.47073950 3397303.30115592
387209.08300070 3396977.85519587,387587.59289340 3397303.98042944
387587.59289340 3397303.98042944,387593.80400863 3397290.68074964
419920.45152696 3397266.52607624,420359.93313670 3397306.68336480
418781.98161224 3396848.16821451,419114.07933210 3397307.06854251
419114.07933210 3397307.06854251,419275.66272398 3397024.50600849
420359.93313670 3397306.68336480,420429.13971883 3397309.90562291
420429.13971883 3397309.90562291,420441.76763117 3397054.58874481
387587.59289340 3397303.98042944,387598.16071699 3397310.69782312
387598.16071699 3397310.69782312,387602.86889917 3397296.56037752
423895.83353554 3397313.16298516,424487.35844926 3396906.16436864
413045.46097728 3397233.09572566,413070.35360864 3397313.80313698
413070.35360864 3397313.80313698,413138.78532142 3397284.66558668
403644.81316150 3395276.59120183,404799.03652320 3397313.99436331
407198.59133979 3397026.20742648,407492.39051314 3397314.32998677
407492.39051314 3397314.32998677,407703.03446406 3397108.35887798
396035.64630927 3397314.59350578,396071.45107268 3397173.34731263
420429.13971883 3397309.90562291,420554.59097254 3397315.76015401
420554.59097254 3397315.76015401,420604.03621684 3397063.08626679
423879.93007747 3397316.34566146,423895.83353554 3397313.16298516
423292.10269388 3397300.07816562,423426.30675159 3397317.00894708
413018.69986417 3397225.66478902,413063.11274130 3397317.27541320
413063.11274130 3397317.27541320,413070.35360864 3397313.80313698
390701.81467840 3397265.97535398,391238.37407413 3397317.38148771
391238.37407413 3397317.38148771,391483.71690217 3397255.33439914
420554.59097254 3397315.76015401,420623.14295298 3397322.43536511
420623.14295298 3397322.43536511,420636.66665618 3397322.61253880
420636.66665618 3397322.61253880,420759.12851656 3397071.20690895
423895.83353554 3397313.16298516,423902.60280732 3397325.12909428
423902.60280732 3397325.12909428,424505.45952176 3396911.68953864
423735.28074605 3397325.32912347,424195.98100600 3396898.50717996
423735.28074605 3397325.32912347,423879.93007747 3397316.34566146
452746.19513689 3395478.05090524,455678.76903304 3396823.26270954
423497.46064093 3397306.12828442,423735.28074605 3397325.32912347
419173.81013842 3397326.18090097,419375.21542917 3396933.75186593
423879.93007747 3397316.34566146,423886.67519291 3397330.30688639
423886.67519291 3397330.30688639,423902.60280732 3397325.12909428
412874.02223909 3397301.71651070,412907.80449516 3397332.93058093
412907.80449516 3397332.93058093,413018.69986417 3397225.66478902
420623.14295298 3397322.43536511,420629.39307296 3397333.62752713
420629.39307296 3397333.62752713,420636.66665618 3397322.61253880
419588.31883804 3397335.87166175,419904.75091219 3397264.68138438
423492.11021715 3397322.68018740,423886.67519291 3397330.30688639
391790.56415575 3397273.34401306,391998.32007197 3397351.65818846
391996.59008357 3397120.47112454,391998.32007197 3397351.65818846
413780.91251920 3397353.41965225,414001.24994740 3396920.28892419
399652.37924745 3397353.47048307,399736.95455788 3397322.30003409
413165.08232224 3397132.78779441,413296.58039284 3397355.13387521
391997.74895244 3397360.58667815,391998.32007197 3397351.65818846
413780.91251920 3397353.41965225,413794.69201203 3397361.55511693
413794.69201203 3397361.55511693,414011.98609125 3396926.26560804
413138.78532142 3397284.66558668,413177.75516510 3397361.80140497
421564.50969458 3397361.89360285,421587.59812903 3396914.26540334
399947.57531985 3397299.84258282,399974.73527913 3397362.39081813
391998.32007197 3397351.65818846,392016.75275729 3397362.63466687
391996.59008357 3397120.47112454,392016.75275729 3397362.63466687
427083.33649164 3395014.78088637,427582.33766681 3397364.97495491
388310.23376087 3397368.17082744,388341.44581860 3397077.59278680
388310.23376087 3397368.17082744,388961.54327851 3397168.81956609
388303.46793889 3397368.72887176,388331.60313255 3397077.03001128
388303.46793889 3397368.72887176,388310.23376087 3397368.17082744
419093.30573995 3397369.19122574,419309.37007735 3396998.47329160
408753.11240059 3397369.32993049,408861.08892211 3397198.18133806
404884.76427133 3397323.85326149,404966.84433190 3397371.77319173
392016.75275729 3397362.63466687,392017.12205196 3397373.64860975
388310.04926523 3397375.29995621,388310.23376087 3397368.17082744
388310.04926523 3397375.29995621,388967.14490536 3397172.37515575
359260.93475626 3397375.67118864,361837.31091954 3388807.29648067
359260.93475626 3397375.67118864,362532.58222946 3389649.05240384
391787.22531587 3397285.13794058,391999.82875261 3397375.97275447
391997.74895244 3397360.58667815,391999.82875261 3397375.97275447
388303.10932110 3397376.61354406,388303.46793889 3397368.72887176
388303.10932110 3397376.61354406,388310.04926523 3397375.29995621
414809.08347916 3397377.48147887,414811.84914939 3397229.86260463
419115.97489688 3397378.21960839,419333.02806786 3397001.36570653
404966.84433190 3397371.77319173,405029.26843665 3397381.46253012
404356.51820531 3396769.82485050,405029.26843665 3397381.46253012
391999.82875261 3397375.97275447,392017.56595601 3397384.46228808
392017.12205196 3397373.64860975,392017.56595601 3397384.46228808
419173.81013842 3397326.18090097,419588.31883804 3397335.87166175
413912.39921029 3397265.53811412,413921.62791345 3397390.60657649
412819.73122573 3397042.19554351,412862.15254142 3397397.19010385
412862.15254142 3397397.19010385,412907.80449516 3397332.93058093
413070.35360864 3397313.80313698,413110.35961655 3397398.22322167
413110.35961655 3397398.22322167,413177.75516510 3397361.80140497
391051.98698934 3397399.41966320,391483.71690217 3397255.33439914
387602.86889917 3397296.56037752,387990.27002128 3397408.41249841
387990.27002128 3397408.41249841,388038.74168229 3397070.84424334
407967.86512395 3397291.31591102,408146.53260148 3397412.80347750
408146.53260148 3397412.80347750,408299.04940802 3397180.67440411
410335.37386559 3397414.01948846,410342.82313726 3397299.05475338
410335.37386559 3397414.01948846,410354.81486027 3397300.34012873
387990.27002128 3397408.41249841,388303.46793889 3397368.72887176
387598.16071699 3397310.69782312,387989.32355630 3397418.68644881
387989.32355630 3397418.68644881,387990.27002128 3397408.41249841
413177.75516510 3397361.80140497,413218.83757267 3397423.10427888
413218.83757267 3397423.10427888,413279.28049385 3397397.36824359
387989.32355630 3397418.68644881,388303.10932110 3397376.61354406
413794.69201203 3397361.55511693,413929.08124188 3397432.79322090
413929.08124188 3397432.79322090,413944.48478606 3397408.13470888
413929.08124188 3397432.79322090,413948.92291175 3397443.31104992
405029.26843665 3397381.46253012,405253.79581027 3397451.84542854
405253.79581027 3397451.84542854,405746.81371430 3396859.42179466
413296.58039284 3397355.13387521,413355.57273183 3397453.46643978
413296.58039284 3397355.13387521,413349.01839185 3397458.93908222
404436.47088700 3397459.76045774,404799.03652320 3397313.99436331
413929.08124188 3397432.79322090,413938.55179556 3397464.36143481
413938.55179556 3397464.36143481,413948.92291175 3397443.31104992
407492.39051314 3397314.32998677,407656.06704958 3397466.07492246
407656.06704958 3397466.07492246,407822.17879807 3397192.25845314
408940.29312503 3397243.39563817,409295.72009713 3397473.29848691
409295.72009713 3397473.29848691,409500.34882526 3396968.04857530
413063.11274130 3397317.27541320,413137.29130835 3397475.37868298
413137.29130835 3397475.37868298,413218.83757267 3397423.10427888
430509.97005217 3397095.31071185,430893.09785694 3397494.88266155
430893.09785694 3397494.88266155,431439.64781932 3396243.34981181
402096.13976249 3396453.37789917,402800.60425215 3397495.08491481
406142.53818926 3397495.68320828,406321.72266493 3397209.71340579
397581.17204196 3397132.70379406,397640.73139562 3397497.13042559
404799.03652320 3397313.99436331,405181.55052254 3397499.07853611
406142.53818926 3397495.68320828,406155.33886241 3397501.81147346
406155.33886241 3397501.81147346,406748.09730252 3396898.53405755
406155.05563698 3397502.27946018,406155.33886241 3397501.81147346
406155.05563698 3397502.27946018,406155.33886241 3397501.81147346
408383.23842461 3397503.52960165,408753.11240059 3397369.32993049
408753.11240059 3397369.32993049,408767.26041931 3397509.48314484
408767.26041931 3397509.48314484,408998.19289051 3397489.39187806
407276.40347045 3397513.92317718,407492.39051314 3397314.32998677
397612.24228279 3397129.68103614,397676.70467698 3397517.28196172
413938.55179556 3397464.36143481,414087.62204105 3397476.49298340
413355.57273183 3397453.46643978,413398.25126131 3397529.98567884
411070.79865740 3397530.35715577,411070.88547123 3397294.40045410
410905.58873473 3397531.67056286,410906.46132534 3397296.20598455
410905.58873473 3397531.67056286,411070.79865740 3397530.35715577
413349.01839185 3397458.93908222,413391.75637137 3397535.70165207
419920.45152696 3397266.52607624,420015.51283038 3397540.73653523
419904.75091219 3397264.68138438,419997.74841176 3397540.75797772
419997.74841176 3397540.75797772,420015.51283038 3397540.73653523
419588.31883804 3397335.87166175,419997.74841176 3397540.75797772
393051.35153944 3397543.18820827,393224.07231297 3396879.91515441
412862.15254142 3397397.19010385,413021.12900534 3397545.82255622
413021.12900534 3397545.82255622,413137.29130835 3397475.37868298
393051.35153944 3397543.18820827,395216.03429481 3397289.00412995
407911.70117751 3397546.83020142,407923.11457387 3397532.02446894
407656.06704958 3397466.07492246,407790.89408461 3397563.25041827
388303.10932110 3397376.61354406,388325.05924378 3397575.38199943
407911.70117751 3397546.83020142,407970.61335589 3397580.83963622
407970.61335589 3397580.83963622,407980.51166361 3397566.92254671
414148.43003706 3397582.52918142,414542.45395823 3396873.11188316
387976.75208394 3397583.53058865,387989.32355630 3397418.68644881
388310.04926523 3397375.29995621,388333.80830471 3397585.03416935
407921.14041910 3397585.50856322,407929.95419364 3397566.85694953
407921.14041910 3397585.50856322,407922.49960169 3397586.53877004
413878.24627143 3397586.76431509,413938.55179556 3397464.36143481
407922.49960169 3397586.53877004,407922.65776135 3397587.11376049
407922.65776135 3397587.11376049,407936.64845980 3397571.32168025
407919.06666178 3397587.14453984,407921.14041910 3397585.50856322
420626.87452127 3397589.00246917,420629.39307296 3397333.62752713
407919.06666178 3397587.14453984,407920.87404677 3397589.06867459
407920.87404677 3397589.06867459,407922.65776135 3397587.11376049
407866.70853827 3397576.99753670,407883.96598474 3397589.25207461
407883.96598474 3397589.25207461,407911.70117751 3397546.83020142
420015.51283038 3397540.73653523,420333.10170112 3397589.88027407
420333.10170112 3397589.88027407,420359.93313670 3397306.68336480
420333.10170112 3397589.88027407,420626.87452127 3397589.00246917
410308.05193945 3397590.84088810,410335.37386559 3397414.01948846
412617.68196531 3397036.63254776,412726.01384637 3397597.04946353
412726.01384637 3397597.04946353,412862.15254142 3397397.19010385
407883.96598474 3397589.25207461,407905.59789735 3397604.60579084
407905.59789735 3397604.60579084,407919.06666178 3397587.14453984
407905.59789735 3397604.60579084,407909.92432940 3397607.68318883
407909.92432940 3397607.68318883,407912.13021009 3397609.17164663
407912.13021009 3397609.17164663,407920.87404677 3397589.06867459
413355.57273183 3397453.46643978,413468.14152134 3397623.74220570
407912.13021009 3397609.17164663,407937.57844802 3397627.31902459
407937.57844802 3397627.31902459,407970.61335589 3397580.83963622
413878.24627143 3397586.76431509,413955.72880763 3397630.63213831
407790.89408461 3397563.25041827,407888.42367272 3397633.32649657
407888.42367272 3397633.32649657,407909.92432940 3397607.68318883
411706.40837223 3397638.83080243,411718.46419770 3397637.50146116
407937.57844802 3397627.31902459,407954.00704902 3397638.98226030
413349.01839185 3397458.93908222,413437.11262777 3397641.53719953
413437.11262777 3397641.53719953,413468.14152134 3397623.74220570
408767.26041931 3397509.48314484,408781.24015036 3397647.89770536
411422.81795842 3397667.56613582,411706.40837223 3397638.83080243
405047.83428364 3397669.19689591,405181.55052254 3397499.07853611
407276.40347045 3397513.92317718,407513.92461012 3397669.73940248
407513.92461012 3397669.73940248,407656.06704958 3397466.07492246
425604.80863954 3397657.98954622,425608.80691532 3397671.15067122
411718.46419770 3397637.50146116,411720.69803905 3397672.76173253
411720.69803905 3397672.76173253,412017.11490663 3397216.35231459
411706.40837223 3397638.83080243,411708.82155768 3397673.76817850
411708.82155768 3397673.76817850,411720.69803905 3397672.76173253
408633.45470373 3397680.02128486,408767.26041931 3397509.48314484
411242.89963882 3397686.17508451,411487.44922597 3397284.84257949
411242.89963882 3397686.17508451,411422.81795842 3397667.56613582
407888.42367272 3397633.32649657,407965.34020111 3397688.59500537
407965.34020111 3397688.59500537,408146.53260148 3397412.80347750
411070.79865740 3397530.35715577,411093.61221687 3397689.06098981
411093.61221687 3397689.06098981,411224.75088068 3397690.71410070
411224.75088068 3397690.71410070,411472.68698336 3397285.52945971
411224.75088068 3397690.71410070,411242.89963882 3397686.17508451
413137.29130835 3397475.37868298,413320.41559163 3397707.42688001
413320.41559163 3397707.42688001,413437.11262777 3397641.53719953
408366.77563947 3397709.01516584,408383.23842461 3397503.52960165
408366.77563947 3397709.01516584,408383.23842461 3397503.52960165
408366.77563947 3397709.01516584,408633.45470373 3397680.02128486
326707.14357321 3397603.03079213,326801.35428340 3397729.50633780
410646.10048486 3397736.40962220,410905.58873473 3397531.67056286
408633.45470373 3397680.02128486,408722.06532265 3397741.53541535
408722.06532265 3397741.53541535,408781.24015036 3397647.89770536
326774.70921930 3397743.18549842,326801.35428340 3397729.50633780
420625.35160689 3397743.20288725,420626.87452127 3397589.00246917
425608.80691532 3397671.15067122,426663.21573463 3397748.63030841
420111.56179596 3397728.18121276,420198.92532474 3397754.96276426
410496.97704180 3397756.61489622,410646.10048486 3397736.40962220
404966.84433190 3397371.77319173,405926.48396625 3397756.61985969
407513.92461012 3397669.73940248,407655.37718880 3397760.17274012
407655.37718880 3397760.17274012,407790.89408461 3397563.25041827
413468.14152134 3397623.74220570,413544.55916849 3397761.19278691
413544.55916849 3397761.19278691,413780.91251920 3397353.41965225
410094.03831812 3397295.69167919,410220.09300192 3397763.29229526
410220.09300192 3397763.29229526,410308.05193945 3397590.84088810
413531.75142259 3397767.85724287,413544.55916849 3397761.19278691
400108.09164455 3397768.18245636,400211.92249337 3397727.52618855
419475.35680319 3397584.51607902,420080.30825592 3397769.98077382
419997.74841176 3397540.75797772,420080.30825592 3397769.98077382
413544.55916849 3397761.19278691,413550.09031846 3397771.38933009
413550.09031846 3397771.38933009,413794.69201203 3397361.55511693
405253.79581027 3397451.84542854,405995.72435357 3397774.06899309
405995.72435357 3397774.06899309,406142.53818926 3397495.68320828
420080.30825592 3397769.98077382,420100.31631463 3397777.36494324
420015.51283038 3397540.73653523,420100.31631463 3397777.36494324
410220.09300192 3397763.29229526,410341.47371816 3397777.69568339
410308.05193945 3397590.84088810,410341.47371816 3397777.69568339
410341.47371816 3397777.69568339,410496.97704180 3397756.61489622
404874.05338068 3397348.34326345,405916.59465842 3397777.80973367
413437.11262777 3397641.53719953,413511.99635254 3397778.74500358
413511.99635254 3397778.74500358,413531.75142259 3397767.85724287
413534.93509830 3397779.09234690,413550.09031846 3397771.38933009
405995.72435357 3397774.06899309,406014.36863112 3397783.70380016
406014.36863112 3397783.70380016,406155.33886241 3397501.81147346
410905.58873473 3397531.67056286,410912.47706082 3397783.72932704
410912.47706082 3397783.72932704,411093.61221687 3397689.06098981
413511.99635254 3397778.74500358,413517.02933658 3397787.72636791
413517.02933658 3397787.72636791,413534.93509830 3397779.09234690
420625.35160689 3397743.20288725,420937.90830598 3397790.39539630
420198.92532474 3397754.96276426,420356.21641413 3397794.84757196
420333.10170112 3397589.88027407,420356.21641413 3397794.84757196
420356.21641413 3397794.84757196,420625.35160689 3397743.20288725
413021.12900534 3397545.82255622,413159.03826412 3397798.53906566
413159.03826412 3397798.53906566,413320.41559163 3397707.42688001
426496.08983910 3397805.71962914,426663.21573463 3397748.63030841
407965.34020111 3397688.59500537,408148.74733150 3397807.37071398
408781.24015036 3397647.89770536,409016.84553134 3397807.87462586
409016.84553134 3397807.87462586,409295.72009713 3397473.29848691
420100.31631463 3397777.36494324,420205.84946482 3397813.03158626
420198.92532474 3397754.96276426,420205.84946482 3397813.03158626
383886.84528624 3397222.20480429,384675.01655154 3397822.12052230
384675.01655154 3397822.12052230,385270.31120612 3397089.43860862
408148.74733150 3397807.37071398,408357.47972107 3397825.01747229
408357.47972107 3397825.01747229,408366.77563947 3397709.01516584
420205.84946482 3397813.03158626,420207.68819787 3397828.51223061
405181.55052254 3397499.07853611,405971.73556647 3397828.92132170
405971.73556647 3397828.92132170,405995.72435357 3397774.06899309
396035.64630927 3397314.59350578,396333.27824997 3397830.31561671
405971.73556647 3397828.92132170,405989.25610043 3397839.28635698
405989.25610043 3397839.28635698,406014.36863112 3397783.70380016
418411.56711663 3397842.58047652,419023.02159548 3397450.48416593
404073.03745612 3397845.13242691,404449.95964180 3397454.83016150
404944.39631842 3397848.14883837,405047.83428364 3397669.19689591
408357.47972107 3397825.01747229,408547.44960259 3397849.31186323
407240.10875592 3397728.26082342,407387.61498232 3397854.17244218
407387.61498232 3397854.17244218,407513.92461012 3397669.73940248
424975.52636445 3397067.87117217,424989.23562414 3397854.47253723
424989.23562414 3397854.47253723,425604.80863954 3397657.98954622
423902.60280732 3397325.12909428,424989.23562414 3397854.47253723
408547.44960259 3397849.31186323,408645.99581382 3397861.91769741
